# mass	sfr	metal
1.083948040008544922e+01 8.841800689697265625e-01 9.116662979125976562e+00
9.504815101623535156e+00 -1.657799035310745239e-01 8.629947662353515625e+00
9.813306808471679688e+00 2.861000895500183105e-01 8.950656890869140625e+00
1.065571022033691406e+01 6.969200968742370605e-01 9.016558647155761719e+00
9.673712730407714844e+00 -1.627599000930786133e-01 8.980909347534179688e+00
1.009958839416503906e+01 2.652500867843627930e-01 8.922949790954589844e+00
1.020135211944580078e+01 4.515600800514221191e-01 9.018227577209472656e+00
1.072324466705322266e+01 6.574000716209411621e-01 9.154850959777832031e+00
9.989153861999511719e+00 6.377601027488708496e-01 8.931560516357421875e+00
1.112633800506591797e+01 4.312400817871093750e-01 8.945960998535156250e+00
8.419728279113769531e+00 -1.006469964981079102e+00 8.297940254211425781e+00
7.522157192230224609e+00 -1.612849950790405273e+00 7.978016376495361328e+00
1.005021572113037109e+01 -3.556990996003150940e-02 8.960083007812500000e+00
1.018041038513183594e+01 7.005200982093811035e-01 9.048586845397949219e+00
9.581051826477050781e+00 2.151200920343399048e-01 8.715639114379882812e+00
9.597563743591308594e+00 -1.445599049329757690e-01 8.754666328430175781e+00
9.951246261596679688e+00 4.820601046085357666e-01 8.866084098815917969e+00
1.056488227844238281e+01 7.910500764846801758e-01 9.004351615905761719e+00
1.019282054901123047e+01 4.572900831699371338e-01 8.974503517150878906e+00
1.018230056762695312e+01 2.343401014804840088e-01 9.119911193847656250e+00
1.004271602630615234e+01 -1.122699081897735596e-01 9.029148101806640625e+00
1.032579421997070312e+01 3.596800863742828369e-01 8.985676765441894531e+00
1.080075359344482422e+01 1.132740139961242676e+00 9.042193412780761719e+00
1.010881996154785156e+01 -3.777699172496795654e-01 8.807032585144042969e+00
9.120528221130371094e+00 1.928900927305221558e-01 8.300298690795898438e+00
6.942460536956787109e+00 -2.142789840698242188e+00 7.957655906677246094e+00
1.026585960388183594e+01 6.524800658226013184e-01 8.861781120300292969e+00
9.499870300292968750e+00 6.170700788497924805e-01 8.621606826782226562e+00
9.658439636230468750e+00 -1.246398985385894775e-01 8.992974281311035156e+00
9.436283111572265625e+00 -5.017998814582824707e-01 8.990541458129882812e+00
1.072154426574707031e+01 1.074180126190185547e+00 9.180663108825683594e+00
9.593172073364257812e+00 -1.220999956130981445e+00 8.800221443176269531e+00
1.014003944396972656e+01 6.826900839805603027e-01 8.963898658752441406e+00
1.045531463623046875e+01 9.622300863265991211e-01 9.025932312011718750e+00
1.079710292816162109e+01 9.756100773811340332e-01 9.080003738403320312e+00
1.083684062957763672e+01 8.291600942611694336e-01 9.120369911193847656e+00
8.708795547485351562e+00 -9.394699335098266602e-01 8.272161483764648438e+00
9.626070022583007812e+00 -2.220699042081832886e-01 8.761113166809082031e+00
9.541625976562500000e+00 -2.677999138832092285e-01 8.690855026245117188e+00
9.756061553955078125e+00 7.669010013341903687e-02 8.926480293273925781e+00
9.501790046691894531e+00 -4.570198953151702881e-01 8.651881217956542969e+00
9.883798599243164062e+00 4.415800869464874268e-01 9.027685165405273438e+00
9.057157516479492188e+00 -8.396399021148681641e-01 8.529944419860839844e+00
9.998185157775878906e+00 2.041000872850418091e-01 8.958590507507324219e+00
1.012787151336669922e+01 4.066700935363769531e-01 8.970911979675292969e+00
1.080846595764160156e+01 1.446790099143981934e+00 9.113929748535156250e+00
1.065804290771484375e+01 8.962801098823547363e-01 9.135253906250000000e+00
1.045578098297119141e+01 -7.597098946571350098e-01 8.744314193725585938e+00
9.456704139709472656e+00 1.180009357631206512e-02 8.826611518859863281e+00
9.922085762023925781e+00 -1.270699054002761841e-01 8.980683326721191406e+00
1.018668174743652344e+01 3.174400925636291504e-01 8.907526969909667969e+00
1.098919010162353516e+01 1.333780050277709961e+00 9.047522544860839844e+00
9.555835723876953125e+00 8.190093562006950378e-03 8.828577995300292969e+00
1.057437229156494141e+01 3.614000976085662842e-01 9.112498283386230469e+00
1.026710128784179688e+01 5.635700821876525879e-01 9.156143188476562500e+00
9.716504096984863281e+00 2.871901094913482666e-01 8.823993682861328125e+00
1.049155521392822266e+01 8.020401000976562500e-01 8.910502433776855469e+00
1.026062393188476562e+01 3.188600838184356689e-01 9.011590957641601562e+00
9.515517234802246094e+00 -1.122899055480957031e-01 8.776472091674804688e+00
1.065374088287353516e+01 1.027120113372802734e+00 9.096530914306640625e+00
9.834766387939453125e+00 1.793700903654098511e-01 8.961019515991210938e+00
1.019578361511230469e+01 6.214200854301452637e-01 9.041912078857421875e+00
8.805294990539550781e+00 -7.309699058532714844e-01 8.514741897583007812e+00
9.616185188293457031e+00 -5.427990853786468506e-02 8.813446998596191406e+00
9.941390991210937500e+00 -8.169990032911300659e-02 8.860698699951171875e+00
9.400107383728027344e+00 4.913600981235504150e-01 8.660982131958007812e+00
9.653657913208007812e+00 -1.262990478426218033e-02 8.886506080627441406e+00
1.041604137420654297e+01 4.940001070499420166e-01 9.015792846679687500e+00
1.030665302276611328e+01 6.973000764846801758e-01 9.060000419616699219e+00
9.868323326110839844e+00 3.467800915241241455e-01 8.947844505310058594e+00
8.171345710754394531e+00 -1.120619893074035645e+00 8.234082221984863281e+00
8.340876579284667969e+00 -1.313929915428161621e+00 8.293743133544921875e+00
9.978956222534179688e+00 4.911009594798088074e-02 9.008052825927734375e+00
1.056544494628906250e+01 6.820300817489624023e-01 8.983500480651855469e+00
8.570796012878417969e+00 -1.079319953918457031e+00 8.429453849792480469e+00
1.035432052612304688e+01 8.033800721168518066e-01 9.031191825866699219e+00
8.702624320983886719e+00 -5.702499151229858398e-01 8.576063156127929688e+00
9.432459831237792969e+00 -2.894499003887176514e-01 8.615742683410644531e+00
8.936601638793945312e+00 9.534009546041488647e-02 8.492462158203125000e+00
9.019199371337890625e+00 1.012900918722152710e-01 8.418153762817382812e+00
9.490908622741699219e+00 -1.912098973989486694e-01 8.876864433288574219e+00
8.714218139648437500e+00 2.181400954723358154e-01 8.841869354248046875e+00
9.288424491882324219e+00 -6.956198811531066895e-01 8.901251792907714844e+00
9.302185058593750000e+00 -5.255299210548400879e-01 8.444609642028808594e+00
1.058545970916748047e+01 1.096290111541748047e+00 9.046330451965332031e+00
1.010602188110351562e+01 7.368201017379760742e-01 8.851340293884277344e+00
1.027810287475585938e+01 -2.045399099588394165e-01 8.838447570800781250e+00
1.003904628753662109e+01 2.541000843048095703e-01 8.946485519409179688e+00
1.049814796447753906e+01 8.645901083946228027e-01 8.998439788818359375e+00
9.533268928527832031e+00 -6.641499400138854980e-01 8.783492088317871094e+00
9.085453987121582031e+00 -6.663599014282226562e-01 8.697317123413085938e+00
1.036125469207763672e+01 8.833100795745849609e-01 9.115042686462402344e+00
9.996728897094726562e+00 5.785700678825378418e-01 9.130497932434082031e+00
1.063137245178222656e+01 1.193290114402770996e+00 9.053302764892578125e+00
1.052392673492431641e+01 4.361900985240936279e-01 9.124406814575195312e+00
1.002155113220214844e+01 2.438400983810424805e-01 8.914848327636718750e+00
9.317333221435546875e+00 -5.691499114036560059e-01 8.687183380126953125e+00
9.809704780578613281e+00 7.673500776290893555e-01 8.746736526489257812e+00
1.062977600097656250e+01 9.587001204490661621e-01 9.115870475769042969e+00
1.003075408935546875e+01 6.485900878906250000e-01 8.863407135009765625e+00
1.045607376098632812e+01 5.655900835990905762e-01 9.023379325866699219e+00
1.026942825317382812e+01 8.193010091781616211e-02 9.021304130554199219e+00
1.081495189666748047e+01 1.321010112762451172e+00 9.099123001098632812e+00
9.637269020080566406e+00 7.387300729751586914e-01 8.684521675109863281e+00
1.049412918090820312e+01 -1.705990172922611237e-02 8.922838211059570312e+00
9.701347351074218750e+00 -2.202990837395191193e-02 9.003259658813476562e+00
9.460884094238281250e+00 -6.840991228818893433e-02 8.697158813476562500e+00
9.546154022216796875e+00 2.501901090145111084e-01 8.690501213073730469e+00
9.567297935485839844e+00 -6.560799479484558105e-01 8.738809585571289062e+00
8.044205665588378906e+00 -4.359899163246154785e-01 8.110570907592773438e+00
9.429788589477539062e+00 -2.793199121952056885e-01 8.849507331848144531e+00
1.041397094726562500e+01 3.193700909614562988e-01 9.068659782409667969e+00
9.228843688964843750e+00 -3.503799140453338623e-01 8.605830192565917969e+00
9.456947326660156250e+00 -4.450699090957641602e-01 8.800239562988281250e+00
1.053300285339355469e+01 8.328800797462463379e-01 9.113109588623046875e+00
9.909857749938964844e+00 2.267400920391082764e-01 8.790953636169433594e+00
9.462554931640625000e+00 1.130680084228515625e+00 8.623014450073242188e+00
9.037026405334472656e+00 -4.677499234676361084e-01 8.629843711853027344e+00
1.062108612060546875e+01 8.093600869178771973e-01 9.148867607116699219e+00
9.887811660766601562e+00 3.012101054191589355e-01 8.802632331848144531e+00
9.118938446044921875e+00 -4.359990358352661133e-02 8.488022804260253906e+00
9.525941848754882812e+00 -1.668499112129211426e-01 8.653564453125000000e+00
1.021143341064453125e+01 6.018100976943969727e-01 8.902111053466796875e+00
9.396803855895996094e+00 -2.649499177932739258e-01 8.954771041870117188e+00
9.495585441589355469e+00 -6.033999323844909668e-01 8.734530448913574219e+00
9.895898818969726562e+00 2.737200856208801270e-01 8.951786041259765625e+00
9.874565124511718750e+00 3.187001049518585205e-01 8.769596099853515625e+00
9.660332679748535156e+00 1.825700849294662476e-01 8.979809761047363281e+00
1.089884090423583984e+01 9.825701117515563965e-01 9.093560218811035156e+00
1.062812519073486328e+01 2.329600900411605835e-01 8.984458923339843750e+00
1.009418296813964844e+01 1.257600933313369751e-01 9.041999816894531250e+00
9.299783706665039062e+00 -5.560998916625976562e-01 8.547435760498046875e+00
1.066461277008056641e+01 9.412600994110107422e-01 9.135402679443359375e+00
9.385731697082519531e+00 -9.884990751743316650e-02 8.676092147827148438e+00
1.022080898284912109e+01 3.720901012420654297e-01 9.048644065856933594e+00
1.064693927764892578e+01 4.774800837039947510e-01 9.081794738769531250e+00
1.022897624969482422e+01 3.558900952339172363e-01 8.958144187927246094e+00
9.699565887451171875e+00 -1.419899016618728638e-01 8.794171333312988281e+00
9.928750038146972656e+00 1.376600861549377441e-01 9.006845474243164062e+00
1.077145481109619141e+01 1.358420133590698242e+00 9.060013771057128906e+00
1.102538204193115234e+01 1.128380060195922852e+00 9.139150619506835938e+00
1.057196807861328125e+01 7.718501091003417969e-01 9.101961135864257812e+00
8.512368202209472656e+00 -6.949499249458312988e-01 8.217328071594238281e+00
9.852234840393066406e+00 2.051500976085662842e-01 8.880393028259277344e+00
1.077808380126953125e+01 1.292890071868896484e+00 9.116573333740234375e+00
1.093231773376464844e+01 6.439800858497619629e-01 8.952225685119628906e+00
8.619387626647949219e+00 -1.195659995079040527e+00 8.403651237487792969e+00
9.388502120971679688e+00 -5.328599214553833008e-01 8.856387138366699219e+00
9.908460617065429688e+00 2.142100930213928223e-01 9.026865005493164062e+00
9.978097915649414062e+00 -9.569902904331684113e-03 9.045230865478515625e+00
1.039966201782226562e+01 7.791100740432739258e-01 9.160203933715820312e+00
9.763792037963867188e+00 2.175201028585433960e-01 8.893091201782226562e+00
1.035298252105712891e+01 -1.544099003076553345e-01 8.952536582946777344e+00
9.649133682250976562e+00 -3.900999128818511963e-01 8.818796157836914062e+00
1.093446445465087891e+01 1.175560116767883301e+00 9.220726013183593750e+00
9.957688331604003906e+00 1.896200925111770630e-01 8.796455383300781250e+00
9.318576812744140625e+00 -5.426698923110961914e-01 8.820343017578125000e+00
1.092828464508056641e+01 1.461120128631591797e+00 9.179981231689453125e+00
8.706471443176269531e+00 -5.654199123382568359e-01 8.171624183654785156e+00
9.444747924804687500e+00 -4.588699042797088623e-01 8.593914985656738281e+00
8.629913330078125000e+00 -9.373199343681335449e-01 8.458577156066894531e+00
1.022010231018066406e+01 -2.021699100732803345e-01 8.780687332153320312e+00
1.065930747985839844e+01 3.719100952148437500e-01 9.116706848144531250e+00
1.013595294952392578e+01 3.653101027011871338e-01 8.964619636535644531e+00
9.692179679870605469e+00 1.960009522736072540e-02 8.726846694946289062e+00
9.184732437133789062e+00 1.279601007699966431e-01 8.429199218750000000e+00
9.750806808471679688e+00 1.091300994157791138e-01 9.145542144775390625e+00
9.415665626525878906e+00 -3.449999094009399414e-01 9.047266006469726562e+00
1.038242053985595703e+01 4.798201024532318115e-01 9.068030357360839844e+00
1.065392208099365234e+01 6.826400756835937500e-01 9.018164634704589844e+00
1.103534889221191406e+01 3.082801103591918945e-01 9.171382904052734375e+00
1.043029403686523438e+01 6.980201005935668945e-01 8.785539627075195312e+00
1.026694583892822266e+01 2.740800976753234863e-01 8.966648101806640625e+00
9.318169593811035156e+00 -5.617998838424682617e-01 8.852732658386230469e+00
9.111451148986816406e+00 -6.164699196815490723e-01 8.470360755920410156e+00
8.466926574707031250e+00 -1.337499976158142090e+00 8.452966690063476562e+00
8.972411155700683594e+00 -2.358899116516113281e-01 8.205272674560546875e+00
8.774866104125976562e+00 -1.327319979667663574e+00 8.746347427368164062e+00
8.912610054016113281e+00 -1.492900013923645020e+00 8.877137184143066406e+00
9.971216201782226562e+00 3.157601058483123779e-01 8.898094177246093750e+00
9.390179634094238281e+00 -3.193499147891998291e-01 8.645587921142578125e+00
9.789900779724121094e+00 5.361009761691093445e-02 8.788746833801269531e+00
8.513797760009765625e+00 -1.878499090671539307e-01 8.305838584899902344e+00
1.018841266632080078e+01 7.777401208877563477e-01 8.944516181945800781e+00
1.043413448333740234e+01 1.090200066566467285e+00 9.173831939697265625e+00
7.923006057739257812e+00 -1.654929995536804199e+00 8.108239173889160156e+00
1.043210601806640625e+01 6.999300718307495117e-01 9.020256996154785156e+00
1.071277046203613281e+01 5.771101117134094238e-01 9.063941955566406250e+00
1.066173362731933594e+01 4.593501091003417969e-01 8.932730674743652344e+00
9.788267135620117188e+00 -5.067698955535888672e-01 8.995710372924804688e+00
9.706984519958496094e+00 3.450201153755187988e-01 8.939068794250488281e+00
9.170324325561523438e+00 -1.187319993972778320e+00 8.824150085449218750e+00
1.017596721649169922e+01 2.407100945711135864e-01 9.096999168395996094e+00
1.004609107971191406e+01 1.579900979995727539e-01 9.002568244934082031e+00
9.355923652648925781e+00 -9.694990515708923340e-02 8.564356803894042969e+00
8.631152153015136719e+00 -5.144498944282531738e-01 8.945762634277343750e+00
1.051503276824951172e+01 3.960801064968109131e-01 9.096901893615722656e+00
9.549239158630371094e+00 -8.755199313163757324e-01 8.902595520019531250e+00
9.690935134887695312e+00 2.116701006889343262e-01 8.827803611755371094e+00
1.006810092926025391e+01 4.593800902366638184e-01 9.150144577026367188e+00
9.946914672851562500e+00 1.013200953602790833e-01 8.966043472290039062e+00
9.728379249572753906e+00 -6.054199337959289551e-01 8.889431953430175781e+00
1.005099964141845703e+01 6.741008907556533813e-02 8.879552841186523438e+00
9.662556648254394531e+00 -3.803499042987823486e-01 8.775956153869628906e+00
9.270173072814941406e+00 1.074009574949741364e-02 8.622872352600097656e+00
1.038417816162109375e+01 2.062501013278961182e-01 9.008977890014648438e+00
1.099042510986328125e+01 1.344170093536376953e+00 9.096169471740722656e+00
9.795700073242187500e+00 -5.361298918724060059e-01 8.848340988159179688e+00
9.796072006225585938e+00 3.586009517312049866e-02 9.081741333007812500e+00
8.823616981506347656e+00 -9.802199006080627441e-01 8.575776100158691406e+00
9.586582183837890625e+00 -8.837990462779998779e-02 8.858109474182128906e+00
9.350162506103515625e+00 -5.989798903465270996e-01 8.876764297485351562e+00
9.582884788513183594e+00 6.730009615421295166e-02 8.641516685485839844e+00
9.826629638671875000e+00 2.991009317338466644e-02 9.058371543884277344e+00
